cafe_name,review_content,review_stars
Cafe Tachtit,"If you want to be part of the real tel avivians, and enjoy good and decent food next to your laptop or just hanging - that's the perfect place for it.",5
Cafe Tachtit,This restaurant offers a big variety of tasty options and also open 24/7 but in my opinion the price is way too expensive,4
Cafe Tachtit,"This is a popular caffe with locals, some celebrities. However, the food itself does not seem to offer anything beyond what you will normally find at any average caffe. Vegan options available.",3
Cafe Tachtit,Great food with friendly staff and a laid back atmosphere means you're sure to enjoy your meal at Cafe Tachtit.,4
Cafe Tachtit,"the Best cheesecake in town!!! definitely!!! Great service.. I lime their sandwiches.. nice and varied Menu. the only ""problem "" not too much space inside the air condition.. most of the tables are outside..",4
Cafe Tachtit,"It's hard to find a great 24/7 place. Cafe Tachtit made it. With great staff that really matters about the place success gathered the best audiance and found a nice and central spot. The food is nice, mostly bars food is good and always fresh and well served. If you look for a real Tel Aviv place, this is the...
More ",5
Cafe Tachtit,One of my favorite places in Tel Aviv. Great place with good atmosphere. Tasty food with good veriaty. Good service. Large veriaty of people. I reccomened!,5
Cafe Tachtit,"Greatest coffee place in tel-aviv, the breakfast that served 24 hours is the best value for money in Israel, you can meet many people from Israeli media.",4
Cafe Tachtit,"Great place to sit, have brunch and people-watch. Or to grab your laptop and get some work done at 2 in the morning. Superb location, decent food. Get yourself a slice of the marble cake. The one downside is that smoke often comes indoors from the outdoor smoking area or from the adjacent smoking room.",4
Cafe Tachtit,"If you want to drink excellent coffee with the local Tel Avivis you can't do better than sit at the the Tachtit cafe on Lincoln st. It is very central just off Rothschild Boulevard (opposite Shenkin) but also off the beaten track for tourists. It is usually full with people meeting each other or sitting at their laptops working, people...
More ",5
Muli Cafe,Food with no taste... service was terrible. Coffee that we ordered never arrived.... nice place to sit. But not more than that A complete waste of money.,2
Cafe' Mersand,"Waitresses miscounted our payment but put it in the till anyway so we couldn't even show them it was correct. Poor service, and shouting at us in front of the whole cafe. It was a pity because the food was nice.",1
Cafe' Mersand,"I came here for coffee, it's a nice location, they haven an outside area, it's always busy. The staff is ok, they speak English, they are always very eager to let you know, that the service isn't included. The coffee is good but also very pricy, you pay for a big cappuccino, which is really a normal size one, 15...
More ",3
Cafe' Mersand,"Not bad, but we were kept waiting so so long. Salad OK, wine nice, but not worth the wait. Interesting position, on a good corner for watching the world go by.....",3
Cafe' Mersand,"Must have one of the homemade cakes. Food varies in quality, breakfast and shakshuka are very good. Even tough it has it's original 1960's decor, it comes with a young, laid-back atmosphere.",4
Cafe' Mersand,Wonderful and traditional Israeli breakfast and great cafe hafuch (capacino). Terrific friendly service on top of great menu. it out on the street tables and enjoy.,5
Cafe' Mersand,"Had spent lunch in this coffee shop, laughed with the waitress, slow service ate a toast that tasted worse than I can do it myself. Normal price not much more than that",2
Cafe' Mersand,"Very good place, amazing food. Great service. The place and service are worm and family. Mostly recommended.",5
Cafe' Mersand,"A local colleague suggested Cafe Mersand. I found the service to be better than average for Israel - friendly and prompt by local standards. I love shakshuka and it was excellent. For sure the best I have had other than cooked at home by friends. The vibe is great and draws a comfortable mix of locals and travelers. I will...
More ",4
Cafe' Mersand,"Very good coffee and service, I'd like to go there often. There are light meals you can enjoy . The location it's exelent.",3
Cafe' Mersand,"This 61-year-old institution was such a pleasant surprise on a cold morning. Tiny tables and chairs, crowded, friendly atmosphere, really good breakfasts.",5
Cafe' Mersand,"Great food, good coffee. Great staff!Beautiful, charming and helpful. We always stop here for an evening coffee. Even the grumpy cat is charming!",5
Cafe' Mersand,Like in the good old days of good coffee and simple atmosphere. nice service small tables just at the spot to see the variety of types of people in tel Aviv. do not miss it !!!,4
Cafe' Mersand,"Was here last weekend and the waitress was amongst the rudest I've encountered in Israel to date. Asked for the Israeli breakfast she said curtly no we cant make that now it's too late. Then ordered shakshuka and a coffee. My coffee came and meanwhile my friend's meal came. 20 minutes go by and she hasn't come by even once....
More ",1
Cafe' Mersand,"Mersand is a nice place located near the sea and exists since the 60's so you can get some of the original decoration there and also see many people coming there time after time, even those who come there for decads. So you can get drinks and food, all is fine and fresh, the service is lovely and the general...
More ",4
Cafe' Mersand,"really nice israeli breakfast, very friendly staff, not only tourists go there but also local people",4
Cafe' Mersand,"A place adopted by all - hippies, hipsters, old, young - that's the real Tel Aviv! It is not easy to visit her without waiting in line but the atmosphere is not the only good thing - this place has a great cup of coffee and good snacks. Service depends on the day bu the vibe is always there!",5
Cafe' Mersand,this cafe originates from a german family and is known as a mitological place since the 60's. Some of the old decor is still there and very appealing. Simple food but good products and very friendly local crowd. Check out the traditional house cakes.,4
Cafe' Mersand,"Order the Turkish Breakfast with spinach bourekas and eat them the proper Israeli way. A piece of pickle, a piece of boiled egg and tehina sauce with each mouthwatering bite of boureka. The tables are too small and the patrons all smoke, but still this hole in the wall on the busy corner of Frishman and Ben Yehuda, has wonderful...
More ",5
Cafe' Mersand,"I have been going to Mersand ever since I was a kid, and it hasn't changed really. In the afternoon you see the 'Yeke' ladies having their tea while gossiping in Yiddish, at night the crowd is quite heterogeneous, yet you get the feeling that everyone knows each other. I particularly enjoy their breakfasts ('A Galilee for me') and though...
More ",5
Cafe' Mersand,"I stayed twice in Tel Aviv close to Cafe Mersand and I made myself a frequent client for my morning coffee. Amazing sandwiches, fast and nice service, one of the better place to sit outside and watch people come and go. Highgly recommendable!",5
Cafe' Mersand,"Very nice coffee, and probably the only one in whole Tel-Aviv open since early morning (7:30). Many types of cheap, good coffee and very delicious homemade cake.",5
Anastasia Cafe,"My vegan daughter, on holiday here from Sacramento, wanted to meet friends, so she set herself and her vegan son, to spend some time there. She couldn't stop raving about the place, the excellent tasty food, service, and pleasant atmosphere.",5
Anastasia Cafe,"Had coffee, omelette sandwich, shakshuka, cheese plate, and special cookie dessert with hazelnut butter (pictured). High recommend, super pleasant place to sit- inside or outside.",5
Anastasia Cafe,"I found this restaurant when I searched online for a gluten free restaurant near me (I was staying in Bograshov Tel Aviv). It was not far and the menu looked good. I arrived and was seated promptly. I explained to the staff that I needed a gluten free meal. I was advised on a choice of menu items, but was...
More ",5
Anastasia Cafe,"The sandwich and other non salad dishes were atrocious, only order things that are vegan anyway, their attempts at bread and other substitutes are really awful. The whole table couldn't finish their plates.",1
Anastasia Cafe,"This restaurant is only a couple of years old, but already has an excellent reputation throughout Israel. Even my non-vegan friends have heard of it and earlier this week I shared a lunch there with a visiting friend from New York. The food is imaginable and beautifully cooked and made with the best possible ingredients. There is also a good...
More ",5
Anastasia Cafe,"Really nice food and I have enjoyed the breakfast with my non-veggy mom and she also said that food is great :) So I am coming back next time for sure, smoothies are very heavy too!",5
Anastasia Cafe,"We had diner at Anastasia for our last meal and weren't disappointed. The host and waiters are all super friendly and very knowledgeable. Food is very well executed and served quickly. Obviously it is a vegan restaurant so go for the vegan/ raw food items on the menu that's what the chef is good at. Great cafe/cosy atmosphere and fairly...
More ",5
Anastasia Cafe,"The menu is only vegan. We haf a great brunch here. The food is tasty, well served and special. The place itself is really nice and has great atmosphere.",5
Anastasia Cafe,"They have a great vegan food , not for hungry or poor. Portions are tasty, small and pricy. Friday was so loud.",2
Anastasia Cafe,"We had breakfast at Anastasia. Their breakfast plate is superb. A chickpea-flour omelette with a selection of olives and cheeses. The special the day we were there was a shakshuka. The eggs were made from polenta and tofu. It was fantastic. A real treat. Pretty reasonably priced, too.",5
Anastasia Cafe,"we came to taste a vegan restaurant wuth open minds. it was a disappointment for the meat-eating parties. the vegan enjoed her meal very much, as for the rest of us - some of us said it was very average and far too expensive, some didn't like it at all.",3
Anastasia Cafe,"I went with my boyfriend to plug in and work on our computers. The atmosphere was great! I was kind of suspicious of the price for a pile of veggies, but it was SO delicious and made so well -- I am waiting for my next opportunity to return. Waitress was slightly militant about being vegetarian but whatever, was worth...
More ",5
Anastasia Cafe,Then the Anastasia will be the right place for you. Very good food and also nice people. The waiters are very nice and helpful. I had the lentils with rice. Absolutely awesome. A special thank to Gaby for the sympatic service. I will come back for sure.,5
Anastasia Cafe,"Vegan and organic restaurant. Large variety of vegan dishes, Be sure to order tables, the restaurant is very popular. Dog friendly.",4
Anastasia Cafe,"I came here 3 times in my one week because it was so good. Coming from LA and SF, I'm pretty picky when it comes to vegan food and healthy drinks, but this place not only exceeded expectations but was half the price of California juices, turmeric latte, and superfoods. Also the staff is exceptionally friendly and hilarious, especially Itai!",5
Anastasia Cafe,"I was excited to try anastasia - great location, great reviews, vegan... But, ugh, the service sucked! After a long discussion with the waitress about one dish, a long wait, an unceremonious dump on the table - it was the wrong dish. It however looked good, and i'd already waited awhile... i waited some more for the waitress (to convey...
More ",3
Anastasia Cafe,"These people know what they are doing.The place is pretty, full of plants and food is amazing and all vegan.",5
Anastasia Cafe,"Listen, I wanted to love Anastasia, in part because I support their ethos: healthy, sustainable food served in an environment that welcomes everyone -- human and canine alike -- no judgment. But here is the catch: both times I've visited, the food was a total train wreck. I've evidenty suppressed my memories of having dinner at Anastasia because I don't...
More ",1
Anastasia Cafe,Anastasia just do vegan food right. The variety of food on the menu is great. We ate the breakfast and it was so tasty and interesting. The service is unformal and very welcoming.,5
Anastasia Cafe,"Great food, a nice place for families, friends, dog friendly. I had their breakfast. Very good! Located very close to a main street in TLV.",5
Anastasia Cafe,"I'm not vegan but I didn't imagine that I could love having a meal without cheese or meat and be satisfied. They offer a large range of choices and mix ingredients together to get excellent tastes. A plus for everyone, especially vegan haters :)",5
Anastasia Cafe,"I really love this place. Perfect vegan breakfast, great juices, rich menu. It's a very good place to work at. They also serve great lunch/ dinner",5
Anastasia Cafe,"We've been to Anastasia 4 times and I could easily eat there every day. Everything is simply delicious. Their Open Table Breakfast leaves you satisfied for hours, their rolls are the explosion of tastes, their main dishes are simple, yet tasty, their cold beverages are lovely. I can't find a weak spot. A MUST for every vegan! The place isn't...
More ",5
Anastasia Cafe,"I'm vegatarian, my husband a meat eater, bur we wanted to try this up and coming trend. Boy, we're we in for a treat!! I have no idea of how they come up with these recipes without using animal products! Super friendly staff, even gave us things to try, such as their cheeses, which were amazing. Breads just yummy, the...
More ",5
Anastasia Cafe,Had delicious meal here. Great servers who speak English and menu in English. We had the buckwheat noodles which were delicious and shared some desserts. Definitely go for the cherry vanilla. The kitkat chocolates are great if you just want something to enjoy with coffee.,5
Anastasia Cafe,"I've been here a few times, and usually it's because I'm looking for some healthy food. I've not tried their lunch/dinner, so I can't comment on it but they serve a good selection of breakfast options. Usually, I'll go for the porridge or oatmeal. They also have nice healthy drinks.",5
Anastasia Cafe,"Visited with one strictly vegetarian friend, and one who is intolerant to multiple foodstuffs. I was quite apprehensive, as not only do I love meat and fish, but I struggle with the concept of a cappuccino with fake milk. The menu was actually very impressive for breakfast, with options ranging from toasted sandwiches (gluten free available), salads, and muesli. Lots...
More ",4
Anastasia Cafe,"A bit pricey, but the food is excellent. I recommend the scrambled ""eggs"" (tofu). This was the dish that reminded me most of non-vegan eggs.",5
Anastasia Cafe,"This great Cafe has a full menu which is Vegan, from Very nice breakfasts to great full meals. their natural shakes are very nice.",5
Anastasia Cafe,"The food is just amazing! I really recommend the breakfast with the spreads, dips, breads and do not give up on the amazing tofu scramble and acai milk smoothie... The raw cheesecake is also phenomenal! Highly highly recommended :)",5
Anastasia Cafe,"respect to coffee and quality of food regardles of being vegan. perfect for breakfast , meetings , dates etc.",5
Anastasia Cafe,"We are a family of 5 with one vegan and one vegetarian, so we chose this vegan restaurant to have breakfast. The egg/omelette and cheese replacements were quite tasty. The salads and dips were excellent, as were the breads. The portion sizes are quite large, so we ended up ordering too much food. Excellent, friendly service, even though the place...
More ",4
Anastasia Cafe,"Very good vegan/vegetarian restaurant. Limited seating inside , but lots of tables and comfortable chairs and couches on its outdoor patio.",4
Anastasia Cafe,"We had breakfast Saturday morning. This was surprisingly good, interesting, different, healthy, and very tasty. Atmosphere is great. Service was perfect, friendly and very familiar with all the details needed. I will definitely go again.",5
Anastasia Cafe,"The quality of the food, the atmosphere, the customer service, the location, the taste and the variety are so unique, it is amazing",5
Anastasia Cafe,"We accidentally found this little place while searching CHANGE place. It was so hot, we decided to stop for a drink - the smell from the kithchen was so good so we decided to stay for Bkfst It was a smart decision",5
Anastasia Cafe,"Tasty food, located in the center of tel aviv. You can either sit there or take away. Nice desserts as well",4
Anastasia Cafe,"I absolutely love this place! All vegan and the food is amazing! Prices are also very reasonable, the waitresses are super nice, and there are many healthy choices. Highly recommended (not just for vegans!)",5
Anastasia Cafe,"Anastasia had everything I wanted: great tasting vegan food (it was hard to decide what to get), wine, fair prices, a very friendly and accommodating staff and a nice place to sit outside (as well as tables inside). It is a real find.",5
Anastasia Cafe,"Anastasia Cafe has a 100% vegan menu, which meant that instead of being limited to only a few things I could enjoy everything on the menu. The food and drink I ordered were fresh, delicious and interesting. They also sell many vegan and eco-products in the shop. The service was very helpful. I reccomend it to anyone who is vegan,...
More ",5
Anastasia Cafe,"Anastasia is a restaurant/cafe that serves only vegan food and drink. Its not just moral and healthy, its mostly delicious. Their shakes are very good, a bit pricy, but all fresh and lots of super food options, the dishes are good and the coffee and desserts spot on (try the hot chocolate cake). Non-vegan (like myself) will surely enjoy. Calm...
More ",5
Anastasia Cafe,"The service is excellent, the place is lovely and the food is absolutely amazing. This is one of the few places that allow you to enjoy all the things you love about food- in a vegan way! You can really feel that the place and the staff really love what they are doing and that they are using only the...
More ",5
Anastasia Cafe,Everything was delicious! The place is so inviting and it is very pleasant to sit in their cool outdoor area. The staff was friendly and very knowledgable about the dishes and the specific ingredients in them. They have a nice variety of gluten-free options and very tasty raw desserts. Highly recommended!,5
Anastasia Cafe,"Check out this funky Resturant - they have a wide range of gluten free things, also explaining that the kitchen in which it is prepared contained gluten. The Gluten free sandwiches are truly delicious with surprisingly good bread. They also do a cheese board (pictured) of vegan cheeses and a gluten free beer!",4
Anastasia Cafe,"I am a carnivore! My wife and I went to Anastasia for breakfast and thoroughly enjoyed our visit. Our outdoor table was pleasant and our food was excellent. I had the ""eggs"" which were delicious. The people were incredibly friendly.",5
Anastasia Cafe,"Excellent vegan menu with fresh juices and shakes. We liked the breakfast , also the sweet potatoes quiche . Almond milk and turmeric or chai with almond milk.",5
Anastasia Cafe,Both the food and drink menu were exceptional. We ate there several times and if you can't manage everything they'll pack it up for you to take home. Try the black risotto - it's stunning!,5
Anastasia Cafe,Fresh food. Great superfood options. Healthy portions. I rarely return to restaurants on vacations but came back here! I'm non-veg and still loved it and found it satisfying.,5
Anastasia Cafe,"100% vegan coffee place & restaurant. Great service, amazing food and lovely vibes. The vegan breakfast is a must!",5
Anastasia Cafe,"Surprisingly tasty food and lovely vegan chai. I""d love to have the recipe for their vegan omlette. Had the breakfast with delicious healthy bread and dips.",5
Anastasia Cafe,"Vegan friendly, gluten free friendly, raw food friendly, paleo friendly... you name it, they've got it. In short, health-food friendly, but with a gourmet twist... My cousin and I frequent the place every time she's in town (american flight attendant) and by now we've already tried almost every item on the menu (some dishes more than once). By the way,...
More ",5
Anastasia Cafe,Expansive vegan menu which lets you explore a ton of tastes. Really enjoyed the entrees and hope to try out desserts next time. Those going to tables near us looked beautiful! Must do in TLV!,5
Anastasia Cafe,"We have eaten at restaurants all over the world and this was our best experience - food, service, ambiance - were all great!!",5
Anastasia Cafe,"This place was recommended to us by a family member and it was a great decision to give this place a go. Service was friendly and attentive and the atmosphere was relaxing. We ordered the following: Noki Spirulina (31NIS), Indian Chai (19NIS), Jerusalem Lima Artichoke (54 NIS), Pesto Pasta (46NIS), Soft Polenta (36NIS), pastry (14NIS), Hot Chocolate Cake with ice...
More ",5
Anastasia Cafe,"We were a party of eight on an early Saturday evening. We sat in a separate area of low benches and tables that was away from the other tables. It was a nice place where we could all talk to one another. We ordered dinner and desserts. Everyone enjoyed their meals and we definitely plan to return the next time...
More ",5
Anastasia Cafe,"What a joy to savor the food here! And the good feeling and energy that are a part of eating a meal here make you wonder why not be vegan. We were four, each had a different dish and each finished the meal with a wide smile on her face.",5
Anastasia Cafe,"It's rare to get such tasty food in a vegan place. It's laid back, pleasant, good service, centrally-located, not overly-expensive by Israeli standards and lots of choice. When you have all that - and it's healthy - what more is there to ask for?",5
Anastasia Cafe,"I stayed across the street for two weeks, and stumbled into Anastasia for lunch without knowing it was a vegan cafe. Had a wild mushroom sandwich and an Israeli chopped salad. Both were simple but remarkably tasty and satisfying. I returned a few more times, once for breakfast and 2-3 times for lunch or dinner. Everything I had was delicious...
More ",5
Anastasia Cafe,"If you're up for healthy breakfast this cafe is for you. Great porridge and nice sandwiches with omelet. Prices are middle range (Tiramisu for 36 nis (9$), cucumber salad for 46 nis (12$)). Try green smoothie (11$), you can take it away also. Many dishes here are gluten free and some of are vegan. But the taste of every dish...
More ",4
Anastasia Cafe,Great and friendly staff and so great food. If you are not a vegan you want to become vegan the food is so delicious and healthy.,5
Anastasia Cafe,"great coffee, great breakfast, very nice to seat with the computer.. comfortable, easy, silence, warm.. and not only for vegans .variety menu",5
Anastasia Cafe,Anastasia is the first vegan coffeeshop in Tel Aviv and lives up to its name.. The food was delicious service was perfect and with a smile everyone was friendly and the location is prime. The perfect Vegan coffeeshop a must visit in Tel Aviv.,5
Anastasia Cafe,"Lovely little restaurant on Frishman. Very friendly, well informed waiting staff who explained everything (in English for me too!). Food was very tasty, fresh, interesting. I had a wonderful hot chocolatte bianco when I arrived, and another before leaving! Best chocolate I've ever had. I can also recommend the Asian style Kohlrabi and wakame spinach salad. Whether you're a vegan...
More ",5
Anastasia Cafe,"I'm not a great vegan fan. It's not just that I love meat, eggs and dairy. It has more to do with the fact that tofu (and similar meat substitutes) and I don't get along. I love vegetables; I love beans, rice and grains and that is what Anastasia is all about. Each dish was a work of art: colorful,...
More ",5
Anastasia Cafe,"My husband and I came to this cafe with a friend after seeing a movie nearby. I'd never been but they both had been previously. The menu definitely offers a LOT in the way of vegan/vegetarian options. My husband and I ordered the soup of the day which had a very nice presentation, and the two of them each ordered...
More ",3
Anastasia Cafe,"If you are looking for a stylish restaurant serving healthy vegan food this is your place. Unlike many quircky vegan restaurants, Anastasia Cafe has stylish yet comfy interior. You don't have to be an eccentric hippie to feel like home here. There are moms with babies as well as businessmen having a lunch inside. A menu consists of innovative vegan...
More ",5
Anastasia Cafe,"Such a great cafe's-restaurants in TLV. Especially if you're vegan but also recommended to everyone. It's also located in a .very central location, close to to Dizengoff If you're into healthy-clean eating it is THE PLACE!",5
Anastasia Cafe,I went there on last Tuesday with a friend of mine. We are both non-vegans and wanted to experience it. The menu is full of various dishes. Very nice shakes and salads. I tried kiwi shake and seaweed salad. Delicious! The atmosphere is very nice and service very friendly. Totally recommend!,5
Anastasia Cafe,"A party of 3 fussy eaters (vegan, gluten free, sugar free) found everything they hoped for at Anastasia. Beverages and desearts in particular were very good, healthy and original. Friendly service and nice atmosphere. Check it out!",4
Anastasia Cafe,"The food menu is just original and you will have to come and enjoy this experience, We are fussy eaters and we found what we wanted within our palates.",5
Anastasia Cafe,"Anastasia cafe serves a nice variety of fresh, healthy and tasty vegan dishes. The open table breakfast and the Tofu Crepe are particularly unique and delicious. A meal there is not cheap, but not unaffordable. Pleasant atmosphere and good service.",5
Anastasia Cafe,Anything you order here is more than delicious ! I take my non-vegan friends here and they are beyond impressed ! A must for me (every day and) every time I visit Tel Aviv ... Staff service is just as great as the food and drinks !,5
Anastasia Cafe,My first visit but sure will come again. I had breakfast I loved every thing! The diamond on the crown was the desert. I highly recommend this place.,5
Anastasia Cafe,"What great flavors and dishes, interesting and healthy - we had the breakfast and the spreads were amazing! I am a fan of meat but you cannot argue with wonderful thought of food! Service is helpful and the coffee is good - will come back to try more of the interesting dishes!",5
Anastasia Cafe,Very good service and good (and special) food! Very recommended to try the drinks! Every time I am trying another drink and it is great!,5
Anastasia Cafe,"I love meat, but a friend told me to try this restaurant. Their dishes are so beautiful you can just order, look, leave and still be satisfied. But... they also taste great! i went back again and will return again as well. The only downside? well, you wont be able to stop talking about this place and people might get...
More ",5
Anastasia Cafe,"Went to this great restaraunt with my sister and friend , a place that I wanted to visit for long time , We ordered 3 main courses and split everything was delicious , and 2 Deseret one of them was termisu , I recommend to taste it !! It's great ! And if you trying to avoid milk you have...
More ",5
Anastasia Cafe,"I really love this place and visits alot. Pleasant atmosphere, excellent service and delicious food. Do not miss the pasta pesto and the cheesecake.",5
Anastasia Cafe,enjoyed the food (big dishes) and the service was good. the food itself was tasty and i would go back eating there,4
Anastasia Cafe,"my daughter is vegan. so we get to explore vegan restaurants together wherever we go to. Cafe Anastasia is a really nice restaurant, with a great selection of good vegan dishes. everything we ordered was delicious. the ambiance is pleasant and the service is friendly. will be back!",5
Anastasia Cafe,"This review is based on smoothies only; we didn't try any other items on the menu. Service is friendly. We were seated where that 'outdoor lounge' is, with sofas and low tables; the upholstery and pillows were not very clean, to say the least....kinda typical Tel Avivian attribute.... Nevertheless, the smoothies themselves were very good, although a bit pricey in...
More ",4
Anastasia Cafe,"When I asked a friend where we can have a gluten-free breakfast, she advised me without any hesitation to go to Anastasia and she was totally right! Well located, not so far from the beach, the restaurant is awesome! All they served are home made and really tasty! We enjoyed our breakfast here and I highly recommand you to try...
More ",5
Anastasia Cafe,"The food is good, but the service is very slow. If you like Vegan or vegetarian food, this is the place for you! Large selection of dishes at a good price.",3
Anastasia Cafe,"I went to Anastasia for breakfast because it is close my home in Tel Aviv. There were 3 of us and we had: Israeli salad, sandwich with omelette and pesto, salad with lentils and the Israeli breakfast (salad with bread and different types of dressings). 2 out of 3 liked what we have. My sandwich and Israeli salad were very...
More ",4
Anastasia Cafe,"Excellent! The food wasn't too exceptional, but I plan on returning and trying different dishes. The chocolate desserts and the coffee were excellent.",4
Anastasia Cafe,"Went with my family, Loved everything ,even my children that aren't vegan. The shakes were amazing especially the one with the cacao The breakfast with the vegan omelet was very good Service was fast and good, Highly recommended also for not vegan",5
Anastasia Cafe,"We went to this restaurant as we liked ist looks and were curious about the vegan food. As we are a family of meat lovers we were also a bit suspicious, thinking that the food might be bland and boring if not bad tasting. With these low expectations we were definitely in for a surprise at Anastasia! The food was...
More ",4
Anastasia Cafe,my gf an i toik the macademia asian omlet and the frikase...absolutly amazing...great service and friendly staff.,5
Anastasia Cafe,We loved the food and service at this quaint cafe. The breads and spreads were wonderful...each with a great array of spices. We had the veggie tofu scramble with it as well. There was an abundance of good and we did no tho hungry the remainder of the day!,5
Anastasia Cafe,Anastasia cafe offers excellent options for vegans in reasonable prices and a great atmosphere. I especially adore their version of tiramisu. It's devine :),4
Anastasia Cafe,"I started eating there since it opened and visit there every week or so. Big selection of healthy tasty dishes, great caffe with almond milk they make themselves. fair price for what you get.",5
Anastasia Cafe,"We ordered the full breakfast, which included a chickpea omelet (very good!) , home made bread, an assortment of dips and sides, a veggie salad and a cold/hot drink of our choice. Each dip was better than the other! They were all simply amazing! They even make their own almond milk and hazelnut spread, with the latter being absolutely heavenly!...
More ",5
Anastasia Cafe,"First of all, it was great value for money which has a nice point to it as everything is made on the spot and with the best ingredients available. It was such a good experience that I dahd to write this review while I'm still in the restaurant. You'd be surprised with all the amazing dishes and drinks you can...
More ",5
City Cafe,"I had the best spinach shakshuka in town and the people there are nice. Having lived in Tel Aviv for a while, I would know.",5
City Cafe,"I went to City Cafe back in December during a visit to TLV, and absolutely loved it! The fresh orange juice is amazing... There is a nice out and indoor seating area where you can enjoy a pastry and cappuccino, read a book, and relax as you watch the streets of Florentin. There is free wifi, so it is a...
More ",4
City Cafe,"Went there with my wife and loved it. Great food, drinks and atmosphere. A lot of verity for things to eat and there are also great vegetarian meals if you don't like meat.",5
City Cafe,I enjoyed eating healthy sandwiches and drinking coffee in the early morning. People watching through the large window as residents went about their business in the Diamond Distric,5
City Cafe,"While I can't comment on the food (aside from the passionfruit chill, an almost unbearably sweet pre-mixed smoothie), City Cafe is the perfect place to sit down, plug in, log on, and hang out without anyone hassling you.",5
City Cafe,"This place combines all in Tel Aviv : good coffee, nice and beautiful guys, some gays, delicious light food including Israeli breakfast and typical Television Aviv people. This is the place to drink coffee 7 days a week, reading newspapers or just working on the laptop without any interruptions.",5
City Cafe,"This restaurant is a staple in Florentine that has a strong following, but i have had one too many disappointing experiences here. The menu is inconsistent and the food can be very hit or miss. My friend and I sat here today and ordered the same salad and were given two entirely different bowls of vegetables. While the wait staff...
More ",2
City Cafe,"Returned for the 2nd time with my wife , i had the spinach shakshuka and she had the Halumi salad . the food was really really good and we even asked from more bread highly recommended",5
City Cafe,"Went there with some friends, and the new menu was super appealing. It had for vegans, vegetarians and all kinds of food. We sat in one of the nice cozy tables and also got very friendly service!",5
City Cafe,visited with my family and had spinach shakshukah and pizza for the kids. we loved the fact that it was self service and we'll come back definitely,5
City Cafe,I found this great coffee place last week by chance. The coffee was excellent and the verity of sandwiches were more than what I expected. The service was immediate and with a Big smile. Sure will go back very soon,5
City Cafe,Highly recommended! one of those places you always wanna come back. I have visited the place everyday on my way to work. They have a good coffee and tasty sandwiches ..,5
City Cafe,"Went to this place on Saturday morning for a pleasant breakfast. The food was great and the service is fast. Everyone are so polite. There was a short man brown skin, probably the owner, who made us feel very special. I truly recommend this place for a family looking for a good meal. Would definitely go again. Thanks city cafe...
More ",5
City Cafe,atmosphere and the excellent food makes you feel like you are at home. service is excellent even for,5
City Cafe,Set to coffee with friends I had the chocolate pastry really recommend the local staff ware very polite and helpful,4
City Cafe,"afternoons with some friends for beer and hamburger , I really recommend the food , good vibes and most important not expensive ,I'll definitely come back",5
City Cafe,"Very nice place, enjoyed great coffee and sandwiches. Service and price is fair. Clean and inviting. Will come back.",4
City Cafe,"Visited the City Cafe with my wife on a cold wintery night - got great service, cool beer and tasty sandwich. Coffee is bold and tasty as well. Will defiantly come back when I'm in the area.",5
City Cafe,"Check our the Breakfast in City Cafe, omelettes and Muesli yogurt are highly recommended. Great atmosphere in a cool neighborhood!",5
City Cafe,"lovely coffee, and a very pleasant seating area. Great location, the service was outstanding. Great experience. I'd come back! Tal Drori",5
City Cafe,"Great selection of salads. Nice atmoshpere and helpfupl staff, love the omlet and the chocolate chip cookies ;)",5
City Cafe,This place is great! Set up in a cozy way. Comfortable seating for just having a cup of coffee with someone. The staff was friendly. Wifi worked great. Certienly the best place in Florentin area!!,5
City Cafe,"Really great place to go for just a coffee or a tasty breakfast or whatever your heart desires hehe :) :) And then it's got the Florentine ""vibe"" of Tel Aviv. Can highly recommend! :D",5
City Cafe,A warm atmosphere with amazing staff One of the best coffee in Tel Aviv A varied menu with fair prices,5
City Cafe,"Very lovely neighborhood cafe with tastey food and atmosphere Good location and services , definitely recommend",5
City Cafe,"Price is fair. Coffee is good. The service, though, is awful. Rude manager, rude bartenders. You need to collect your drinks from the bar, then you need to go back to the kitchen window to collect your food. No napkins, plates are similar to a military base. If you don't collect your drinks, the manager starts screaming on the customers...
More ",2
Landwer's caffe,"There is a Landwer's caffe on every corner. We had breakfast, afternoon coffee, and dinner in different branches, without recognizing that we are in the same place :-) My recommendation is, go for breakfast. ""Landwer's breakfast"" is the whole package, including all the tastes of Israel along with two cup of coffees for $15.",5
Landwer's caffe,"We went to try landwers caffe while walking across towards the old port area. Place looked nice and had outside seating on a sunny day. We ordered the grilled aubergine and grilled chicken along with some beer. Service was good but the quality of food left a lot to be desired. The chicken was very bland and felt a but...
More ",3
Landwer's caffe,"This was my first cappuccino in Tel Aviv on arrival day. I chanced upon this establishment and was warmly welcomed and well taken care of. By chance, the owner or manager was sitting in adjacent table having late lunch. We were in the Port and the atmosphere was easy. Walking back to the hotel I ran into her later with...
More ",5
Landwer's caffe,"Landwer's, a venerable coffee company in Israel, began opening a chain of cafes, restaurants really, around the country a few years ago. The one we ate in last week is in the Shuster Mall, in Ramat Aviv Gimmel; I've eaten at the one in Petah Tikva, and frequent the one in Kiryat Shmona. The food is very good to excellent,...
More ",4
